"Brand","Pricing","Photo","Model","Engine","Power","Torque_lb_ft","Gearbox","Drivetrain","Seats","Doors","Weight_lbs","Length","Width","Height","Fuel","Consumption_city","Consumption_highway","Body","Equipment","Dynamics","Off-road capabilities","Safety","Sport character","Price","Punkty_miasto","Punkty_trasa","Punkty_rodzinny","Punkty_uniwersalny","Efficiency","Result"
"Chevrolet",25800,"https://www.ccarprice.com/products/Chevrolet_Camaro_Coupe_2023.jpg","Camaro 1LS 2023","2.0-liter Turbo Inline-4 Gas",275,295,"Manual","rear",4,2,3351,188.3,74.7,53.1,"Petrol",19,29,"Coupe",6.9,6.3,4.5,5.9,6,8.8,5.1,8.9,2.2,7.4,3.8,0
"Chevrolet",46700,"https://www.ccarprice.com/products/Chevrolet_Silverado_1500_LT_2023.jpg","Silverado 1500 LT 2023","2.7L Turbo Inline-4 Gas",310,430,"Automatic","rear",6,4,13300,231.88,81.24,75.6,"Petrol",19,22,"Truck",5.9,5.6,7.5,7,2.8,7.7,2.2,6.8,5.7,6.7,3.2,0
"Chevrolet",71700,"https://www.ccarprice.com/products/Chevrolet_Corvette_Stingray_Convertible_2023.jpg","Corvette Stingray Convertible 2023","6.2L V8 Gas",490,465,"Automatic","rear",2,2,3467,182.3,76.1,48.6,"Petrol",16,24,"",5.9,9.7,5,4.7,7.5,6.5,3.1,6.7,1.6,5.2,3.2,0
"Chevrolet",34700,"https://www.ccarprice.com/products/Chevrolet_Bolt_EV_2022.jpg","Bolt EV 1LT 2022","Electric",200,266,"Automatic","front",5,4,3589,163.2,69.5,63.43,"Electric",70,0,"Wagon",5.3,4.9,3.5,4.5,1.2,8.3,7.7,3.3,5.2,7.4,5,0
"Chevrolet",25600,"https://www.ccarprice.com/products/Chevrolet_Bolt_EV_2023.jpg","Bolt EV 1LT 2023","Electric",200,266,"Automatic","front",5,4,3589,163.2,69.5,63.43,"Electric",70,0,"Wagon",5.3,4.9,3.5,4.5,1.2,8.8,7.7,3.3,5.2,7.4,5,0
"Chevrolet",44990,"https://www.ccarprice.com/products/Chevrolet_Blazer_Electric_SUV_2024.jpg","Blazer Electric SUV 2024","Electric",NA,NA,"Automatic","front",5,4,NA,NA,NA,NA,"Electric",70,0,"",6.2,0.2,1.1,3,0.2,7.8,3.4,0.6,1.2,2.3,5,0
"Chevrolet",43000,"https://www.ccarprice.com/products/Chevrolet_Colorado_Trail_Boss_2023.jpg","Colorado Trail Boss 2023","2.7L Turbo Inline-4 Gas",310,390,"Automatic","all",5,4,NA,NA,NA,NA,"Petrol",NA,NA,"Truck",6.9,6.4,8.7,3.4,3.3,7.9,0.3,3.1,2.7,2.7,0,0
"Chevrolet",25430,"https://www.ccarprice.com/products/Chevrolet_Colorado_4WD_2023.jpg","Colorado 4WD 2023","2.7L Turbo Inline-4 Gas",237,259,"Automatic","all",5,4,3500,NA,NA,NA,"Petrol",NA,NA,"Truck",6.9,5.3,8.2,3.4,3.5,8.8,0.3,3.1,2.7,2.7,0,0
"Chevrolet",39900,"https://www.ccarprice.com/products/Chevrolet_Silverado_1500_EV_2024.jpg","Silverado 1500 EV Work Truck 2024","Electric",510,615,"Automatic","all",5,4,20000,232,81.2,76,"Electric",0,0,"Truck",6.2,5.7,6.4,7.1,1.9,8.1,1.3,0.8,5.5,3.4,0,0
"Chevrolet",44990,"https://www.ccarprice.com/products/Chevrolet_Blazer_EV_2024.jpg","Blazer EV 1LT 2024","Electric",NA,NA,"Automatic","front",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,0.2,4.1,3,1.1,7.8,4.8,1.9,4.2,4.9,5,0
"Chevrolet",25430,"https://www.ccarprice.com/products/Chevrolet_Colorado_2023_2.jpg","Colorado 2023","3.6L V6 Gas 2.8L Turbo Inline-4 Diesel (+$3,720)",237,259,"Automatic","all",5,4,NA,NA,NA,NA,"Petrol",NA,NA,"Truck",6.9,4.3,8.2,3.4,2.8,8.8,0.3,3.1,2.7,2.7,0,0
"Chevrolet",65990,"https://www.ccarprice.com/products/Chevrolet_Blazer_EV_SS_2024.jpg","Blazer EV SS 2024","Electric",557,648,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,8,5.6,3,3.6,6.8,4.8,1.9,4.2,4.9,5,0
"Chevrolet",51990,"https://www.ccarprice.com/products/Chevrolet_Blazer_EV_RS_RWD_2024.jpg","Blazer EV RS RWD 2024","Electric",NA,NA,"Automatic","rear",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,0.2,6.7,3,2.9,7.5,4.8,1.9,4.2,4.9,5,0
"Chevrolet",49590,"https://www.ccarprice.com/products/Chevrolet_Blazer_EV_2LT_AWD_2024.jpg","Blazer EV 2LT AWD 2024","Electric",NA,NA,"Automatic","all",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,0.2,5.6,3,2.5,7.6,4.8,1.9,4.2,4.9,5,0
"Chevrolet",47590,"https://www.ccarprice.com/products/Chevrolet_Blazer_EV_2LT_2024.jpg","Blazer EV 2LT 2024","Electric",NA,NA,"Automatic","front",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,0.2,4.1,3,1.1,7.7,4.8,1.9,4.2,4.9,5,0
"Chevrolet",44990,"https://www.ccarprice.com/products/Chevrolet_Blazer_EV_1LT_2024.jpg","Blazer EV 1LT 2024","Electric",NA,NA,"Automatic","front",5,4,NA,NA,NA,NA,"Electric",70,0,"SUV",6.2,0.2,4.1,3,1.1,7.8,4.8,1.9,4.2,4.9,5,0
"Chevrolet",30000,"https://www.ccarprice.com/products/Chevrolet_Equinox_EV_2024.jpg","Equinox EV 2024","Electric",NA,NA,"Automatic","front",NA,NA,NA,NA,NA,NA,"Electric",0,0,"SUV",6.9,0.2,4.1,2.8,1.1,8.6,1.3,1.9,3.1,2.9,0,0
"Chevrolet",34800,"https://www.ccarprice.com/products/Chevrolet_Blazer_2023_1.jpg","Blazer LT 2023","2.0L Turbo Inline-4 Gas",228,258,"Automatic","front",5,4,3918,191.88,76.7,67,"Petrol",22,29,"SUV",7.2,4.9,5.9,6,2.5,8.3,4.2,8.3,6.2,8.5,4,0
"Chevrolet",45400,"https://www.ccarprice.com/products/Chevrolet_Blazer_Premier_AWD_2023.jpg","Blazer Premier AWD 2023","2.0L Turbo Inline-4 Gas  Engine, 3.6L V6, SIDI, DOHC with Variable Valve Timing (VVT) (+$500)",228,258,"Automatic","all",5,4,4218,191.88,76.7,67,"Petrol",22,27,"SUV",7.2,4.8,7.4,6.3,3.8,7.8,4.2,8.2,6.2,8.5,3.8,0
"Chevrolet",45400,"https://www.ccarprice.com/products/Chevrolet_Blazer_RS_AWD_2023_Specs.jpg","Blazer RS AWD 2023","3.6L V6 Gas",308,270,"Automatic","all",5,4,4313,191.88,76.7,67,"Petrol",19,26,"SUV",6.2,5.6,7.4,6,5.4,7.8,4,8.2,6.2,8.4,3.6,0
"Chevrolet",37500,"https://www.ccarprice.com/products/Chevrolet_Blazer_LT_AWD_2023.jpg","Blazer LT AWD 2023","2.0L Turbo Inline-4 Gas",228,258,"Automatic","all",5,4,4144,191.88,76.7,67,"Petrol",22,27,"SUV",6.2,4.8,7.4,6,3.8,8.2,4.2,8.2,6.2,8.5,3.8,0
"Chevrolet",35100,"https://www.ccarprice.com/products/Chevrolet_Blazer_LT_2023.jpg","Blazer LT 2023","2.0L Turbo Inline-4 Gas",228,258,"Automatic","front",5,4,3918,191.88,76.7,67,"Petrol",22,29,"SUV",5.9,4.9,5.9,6,2.5,8.3,4.2,8.3,6.2,8.5,4,0
"Chevrolet",85000,"https://www.ccarprice.com/products/Chevrolet_Corvette_C8_Z06_2023.jpg","Corvette C8 Z06 2023","5.5L V8 Gas",650,650,"Automatic","rear",2,2,3524,177.9,77.4,48.6,"Petrol",15,22,"Coupe",5.9,10,4.5,5.4,9.7,5.8,5,8.5,1.5,6.8,2.9,0
"Chevrolet",21800,"https://www.ccarprice.com/products/Chevrolet_Trailblazer_2023_1.jpg","Trailblazer 2023","1.2L Inline-3 Gas",137,162,"CVT","front",5,4,NA,173.5,71.2,65.2,"Petrol",29,31,"SUV",6.2,2.5,5.9,5.1,1.3,9,4.8,7.6,5.8,8.4,4.7,0
"Chevrolet",27400,"https://www.ccarprice.com/products/Chevrolet_Trailblazer_RS_AWD_2023.jpg","Trailblazer RS AWD 2023","1.3L Inline-3 Gas",155,174,"Automatic","all",5,4,NA,173.7,71.2,65.7,"Petrol",26,30,"SUV",6.2,2.8,7.5,5.5,2.7,8.7,4.6,7.5,5.8,8.2,4.4,0
"Chevrolet",27400,"https://www.ccarprice.com/products/Chevrolet_Trailblazer_ACTIV_AWD_2023.jpg","Trailblazer ACTIV AWD 2023","1.3L Inline-3 Gas",155,174,"Automatic","all",5,4,NA,173.7,71.2,65.7,"Petrol",26,30,"SUV",6.6,2.8,7.5,5.5,2.7,8.7,4.6,7.5,5.8,8.2,4.4,0
"Ford",36475,"https://www.ccarprice.com/products/Ford_Transit_Connect_Passenger_Wagon_XLT_2023.jpg","Transit Connect Passenger Wagon XLT 2023","2.0L Inline-4 Gas",162,144,"Automatic","front",6,4,4028,190,72.2,71.6,"Unknown",24,28,"Van",5.9,2.9,4.3,6.3,1.3,8.2,3.6,5.8,7.2,7.5,4,0
"Ford",59474,"https://www.ccarprice.com/products/Ford_F_150_Lightning_XLT_2023_1.jpg","F-150 Lightning XLT 2023","Electric",426,775,"Automatic","all",5,4,6180,231.7,79.9,77.2,"Electric",70,0,"Truck",6.2,7.1,6.4,7.3,2.6,7.1,4.7,0.8,5.5,5.1,5,0
"Ford",74474,"https://www.ccarprice.com/products/Ford_F_150_Lightning_XLT_2023_2.jpg"," F-150 Lightning LARIAT 2023","Electric",426,775,"Automatic","all",5,4,6180,231.7,79.9,77.2,"Electric",70,0,"Truck",6.2,7.1,6.4,7.3,2.6,6.3,4.7,0.8,5.5,5.1,5,0
"Ford",51974,"https://www.ccarprice.com/products/Ford_F_150_Lightning_Pro_2023_1.jpg","F-150 Lightning Pro 2023","Electric",426,775,"Automatic","all",5,4,6015,231.7,79.9,77.2,"Electric",70,0,"Truck",6.2,7.2,6.4,7.3,2.6,7.5,4.7,0.8,5.5,5.1,5,0
"Ford",65970,"https://www.ccarprice.com/products/Ford_Transit_Trail_2023.jpg","Transit Trail 2023","3.5-liter twin-super V6",310,296,"Automatic","all",NA,NA,5797,235.5,NA,105,"Unknown",NA,NA,"",6.2,5.3,4.2,2.3,4.2,6.8,0,0,0,0,0,0
"Ford",38560,"https://www.ccarprice.com/products/Ford_Transit_Connect_Passenger_Wagon_Titanium_2023.jpg","Transit Connect Passenger Wagon Titanium 2023","2.0L Inline-4 Gas",162,144,"Automatic","front",NA,NA,4019,190,72.2,71.6,"Unknown",24,28,"Van",5.3,2.9,4.3,5.7,1.3,8.1,3.6,5.8,5.8,7,4,0
"Ford",30000,"https://www.ccarprice.com/products/Ford_Kuga_2023_1.jpg","Kuga Base 2023","148bhp 1.5-litre petrol, a 187bhp 2.5-litre petrol hybrid and a 222bhp 2.5-litre plug-in hybrid petrol.",NA,NA,"Automatic","front",5,4,3298,180.5,74.1,66.1,"Unknown",NA,NA,"SUV",6.9,0.6,5.8,5.7,1.5,8.6,3.3,3.5,5.9,5.8,0,0
"Ford",109140,"https://www.ccarprice.com/products/Ford_F-150_Raptor_R_2023.jpg","F-150 Raptor R 2023","5.2L Twin-Turbo V8 Gas",700,640,"Automatic","all",5,4,8200,232.6,86.6,79.8,"Petrol",15,18,"Truck",7.2,7.7,6.4,7.8,6.2,4.6,1.7,6.7,5.8,6.4,2.6,0
"Ford",59940,"https://www.ccarprice.com/products/Ford_Expedition_Max_XLT_2023.jpg","Expedition Max XLT 2023","3.5L Twin-Turbo V6 Gas",380,470,"Automatic","rear",8,4,6300,221.9,79.9,76.4,"Petrol",NA,NA,"SUV",5.6,6.9,9,6.9,5.6,7.1,2.4,6.9,7.7,7.8,0,0
"Ford",45760,"https://www.ccarprice.com/products/Ford_Super_Duty_2023.jpg","Super Duty 2023","6.2L V8 Flex-fuel (FFV),6.7L Turbo Diesel (+$10,495)7.3L 2V DEVCT NA PFI V8 Gas (+$1,705)",NA,NA,"Automatic","rear",NA,NA,6283,231.8,96,78.1,"Diesel",NA,NA,"Truck",6.2,0.1,7.5,8.6,3.6,7.8,0.8,5.8,4.9,5.2,0,0
"Ford",55905,"https://www.ccarprice.com/products/Ford_Expedition_Max_XL_2023.jpg","Expedition Max XL 2023","3.5L Twin-Turbo V6 Gas",375,470,"Automatic","rear",5,4,6300,221.9,79.9,76.4,"Petrol",17,23,"SUV",7.2,6.9,9,7.5,5.6,7.3,3.3,8.1,6.9,8.4,3.1,0
"Ford",79620,"https://www.ccarprice.com/products/Ford_Expedition_Platinum_2023.jpg","Expedition Platinum RWD 2023","3.5-liter Twin-Turbo V6 Gas",400,480,"Automatic","rear",8,5,5443,210,79.9,76.6,"Petrol",17,23,"SUV",7.5,7.3,9,7.2,5.8,6.1,3.4,8.1,7.6,8.8,3.1,0
"Ford",77170,"https://www.ccarprice.com/products/Ford_Expedition_King_Ranch_2023.jpg","Expedition King Ranch 2023","3.5-liter Twin-Turbo V6",375,470,"Automatic","rear",7,4,2205,210,79.9,76.6,"Petrol",17,23,"SUV",5.6,10,6.7,6.6,7,6.2,3.4,8.1,7.2,8.5,3.1,0
"Ford",67115,"https://www.ccarprice.com/products/Ford_Expedition_Limited_2023.jpg","Expedition Limited 2023","2.3L Turbo Inline-4 Gas",270,310,"Automatic","rear",5,4,2205,210,77.8,70.7,"Petrol",19,18,"SUV",5.9,7.8,9,6.1,6.3,6.7,3.7,7.8,6.5,8.2,2.9,0
"Ford",50000,"https://www.ccarprice.com/products/Ford_Focus_2023.jpg","Focus 2023","5.3L Turbocharged Inline 4 Petrol",280,311,"Manual","front",5,4,3161,176,73,58,"Petrol",29,NA,"Hatchback",5.6,6.7,5,5.2,4.3,7.6,6.9,5.7,3.4,7.3,2,0
"Ford",55000,"https://www.ccarprice.com/products/Ford_Focus_IV_Hatchback_2023.jpg","Focus IV Hatchback 2023","5.3L Turbocharged Inline 4 Petrol",280,311,"Manual","front",5,4,3161,176,73,58,"Petrol",29,NA,"Hatchback",5.6,6.7,5,5.2,4.3,7.3,6.9,5.7,3.4,7.3,2,0
"Ford",35960,"https://www.ccarprice.com/products/Ford_Escape_Platinum_Hybrid_2023.jpg","Escape Platinum Hybrid 2023","2.5L Inline-4 Hybrid",200,155,"CVT","all",5,4,3534,181.3,74.1,65.9,"Hybrid",NA,NA,"SUV",5.6,3.6,7.2,5.7,3.5,8.3,3.3,5.8,5.9,6.8,0,0
"Ford",28845,"https://www.ccarprice.com/products/Ford_Escape_Active_2023_1.jpg","Escape Active 2023","1.5L Turbo Inline-3 Gas",181,190,"Automatic","front",5,4,3298,180.5,74.1,66.1,"Unknown",NA,NA,"SUV",5.6,4,5.8,5.7,1.9,8.6,3.3,3.5,5.9,5.8,0,0
"Ford",29840,"https://www.ccarprice.com/products/Ford_Escape_ST-Line_2023.jpg","Escape ST-Line 2023","1.5L Turbo Inline-3 Gas",181,190,"Automatic","front",5,4,3298,180.5,74.1,66.1,"Unknown",NA,NA,"SUV",5.6,4,5.8,5.7,1.9,8.6,3.3,3.5,5.9,5.8,0,0
"Ford",34040,"https://www.ccarprice.com/products/Ford_Escape_ST_Line_Select_Hybrid_2023.jpg","Escape ST-Line Select Hybrid 2023","2.5L Inline-4 Hybrid",200,155,"CVT","all",5,4,3668,181.3,74.1,65.9,"Unknown",NA,NA,"SUV",5.6,3.5,7.2,5.7,3.5,8.4,3.3,3.1,5.9,5.6,0,0
"Ford",38460,"https://www.ccarprice.com/products/Ford_Escape_ST_Line_Elite_Hybrid_2023_1.jpg","Escape ST-Line Elite Hybrid 2023","2.5L Inline-4 Hybrid",200,155,"CVT","all",5,4,3668,181.3,74.1,65.9,"Unknown",NA,NA,"SUV",5.6,3.5,7.2,5.7,3.5,8.1,3.3,3.1,5.9,5.6,0,0
"Ford",52905,"https://www.ccarprice.com/products/Ford_Expedition_XL_2023.jpg","Expedition XL 2023","3.5L Twin-Turbo V6 Gas",380,470,"Automatic","rear",5,4,5443,210,79.9,76.6,"Unknown",NA,NA,"SUV",5.6,7.2,9,6.9,4.4,7.4,2.6,4.2,6.7,6.2,0,0
"Ford",51990,"https://www.ccarprice.com/products/Ford_Focus_IV_Hatchback_2022.jpg","Focus IV Hatchback 2022","5.3L Turbocharged Inline 4 Petrol",280,311,"Manual","front",5,4,3161,176,73,58,"Petrol",29,NA,"Hatchback",5.6,6.7,5,5.2,4.3,7.5,6.9,5.7,3.4,7.3,2,0
"Ford",47990,"https://www.ccarprice.com/products/Ford_Focus_2022.jpg","Focus 2022","5.3L Turbocharged Inline 4 Petrol",280,311,"Manual","front",5,4,3161,176,73,58,"Petrol",29,NA,"Hatchback",5.6,6.7,5,5.2,4.3,7.7,6.9,5.7,3.4,7.3,2,0
"Ford",36590,"https://www.ccarprice.com/products/Ford_Bronco_Badlands_2023.jpg","Bronco Badlands 2023","2.0-liter Turbo Inline-4 Gas",250,280,"Automatic","all",5,4,2205,172.7,74.3,71.4,"Petrol",21,26,"SUV",6.2,7.1,7.6,5.8,4.3,8.2,4.2,7.8,6,8.2,3.7,0
"Ford",27950,"https://www.ccarprice.com/products/Ford_Maverick_Lariat_Advanced_2023.jpg","Maverick Lariat Advanced 2023","2.0L Turbo Inline-4 Gas",250,277,"Automatic","all",5,4,3807,200.7,72.6,69.5,"Unknown",22,29,"Truck",5.6,5.5,6.4,6.1,2.8,8.7,3.1,4,4.7,5.3,4,0
"Ford",24450,"https://www.ccarprice.com/products/Ford_Maverick_XLT_Advanced_2023.jpg","Maverick XLT Advanced 2023","2.0L Turbo Inline-4 Gas",250,277,"Automatic","rear",5,4,3807,200.7,72.6,69.5,"Unknown",22,29,"Truck",5.6,5.5,7.5,6.1,3.3,8.8,3.1,4,4.7,5.3,4,0
"Ford",505750,"https://www.ccarprice.com/products/Ford_GT_LM_Edition_2023.jpg","GT LM Edition 2023","3.5L Twin-Turbo V6 Gas",660,550,"Automatic","rear",2,2,3167,187.5,78.9,43.7,"Petrol",11,18,"Coupe",4.7,10,5.5,4,8.3,0,4.9,7.9,1.5,6.6,2.4,0
